Link,SHORT_URL,DESTINATION_URL
,http://hp.care/HPSAKKT,http://support.hp.com/kr-ko/document/c03652759?src=hpsakoreaKT
,http://hp.care/HPSACHWC,http://www8.hp.com/cn/zh/contact-hp/webchat-support.html?src=hpsa
,http://hp.care/HPCWC,http://www8.hp.com/cn/zh/contact-hp/webchat-support.html?src=contactpage
,http://hp.care/HPJLine,http://support.hp.com/jp-ja/document/c04895571
,http://hp.care/HPCSPTII,http://www.m.me/hpsupport?src=hpcsptII
,http://hp.care/HPCSDEFB,http://www.m.me/hpkundensupport?src=hpcsdefb
,http://hp.care/HPSADEFB,http://www.m.me/hpkundensupport?src=hpsadefb
,http://hp.care/HPDSILFB,http://m.me/HP.Israel?src=hpdsilfb
,http://hp.care/HPDSTRFB,http://m.me/HPTurkiyeofficial?src=hpdstrfb
,http://hp.care/HPDSUKTW,https://twitter.com/intent/tweet?screen_name=HPSupport&text=[ASK YOUR QUESTION HERE]&hashtags=HPDSUK&related=HPSupport
,http://hp.care/HPDSUKFB,http://www.m.me/hpsupport?src=hpdsukfb
,http://hp.care/HPDSFRTW,https://twitter.com/intent/tweet?screen_name=HPSupportFR&text=[POSEZ VOTRE QUESTION ICI]&hashtags=HPDSFR&related=HPSupportFR
,http://hp.care/HPDSFRFB,http://www.m.me/assistancehp?src=hpdsfrfb
,http://hp.care/HPDSDETW,https://twitter.com/intent/tweet?screen_name=HPSupportde&text=[SCHREIBEN SIE IHRE FRAGE HIER]&hashtags=HPDSDE&related=HPSupportDE
,http://hp.care/HPDSDEFB,http://www.m.me/hpkundensupport?src=hpdsdefb
,http://hp.care/HPGS,http://www.m.me/hpsupport?src=HPGS
,http://hp.care/hpdoc,http://www.m.me/hpsupport?src=HPDOC
,http://hp.care/HPCSHM,http://www.m.me/hpsupport?src=HPCSHP
,http://hp.care/HPIIDB,http://www.m.me/hpsupport?src=HPIIDB
,http://hp.care/HPIILP,http://www.m.me/hpsupport?src=HPIILP
,http://hp.care/HPSA,http://www.m.me/hpsupport?src=HPSA
,http://hp.care/HPCSPT,http://www.m.me/hpsupport?src=HPCSPT
,http://hp.care/HPDOCDETW,https://twitter.com/intent/tweet?screen_name=HPSupportde&text=[SCHREIBEN SIE IHRE FRAGE HIER]&hashtags=HPDOCDE&related=HPSupportDE
,http://hp.care/HPSAUKTW,https://twitter.com/intent/tweet?screen_name=HPSupport&text=[ASK YOUR QUESTION HERE]&hashtags=HPSAUK&related=HPSupport
,http://hp.care/HPSAESTW,https://twitter.com/intent/tweet?screen_name=HPSupportesp&text=[ESCRIBE ACQUI TU PREGUNTA]&hashtags=HPSAES&related=HPSupportESP
,http://hp.care/HPSAFRTW,https://twitter.com/intent/tweet?screen_name=HPSupportFR&text=[POSEZ VOTRE QUESTION ICI]&hashtags=HPSAFR&related=HPSupportFR
,http://hp.care/HPSADETW,https://twitter.com/intent/tweet?screen_name=HPSupportde&text=[SCHREIBEN SIE IHRE FRAGE HIER]&hashtags=HPSADE&related=HPSupportDE
,http://hp.care/HPCSILFB,http://m.me/HP.Israel
,http://hp.care/HPCSRUFB,http://m.me/HPRussia
,http://hp.care/HPCSTRFB,http://m.me/HPTurkiyeofficial
,http://hp.care/HPCSUKTW,https://twitter.com/intent/tweet?screen_name=HPSupport&text=[ASK YOUR QUESTION HERE]&hashtags=hpcsUK&related=HPSupport
,http://hp.care/HPCSUKFB,http://www.m.me/hpsupport
,http://hp.care/HPCSESPTW,https://twitter.com/intent/tweet?screen_name=HPSupportesp&text=[ESCRIBE ACQUI TU PREGUNTA]&hashtags=hpcsESP&related=HPSupportESP
,http://hp.care/HPCSESPFB,http://www.m.me/tecnicohp
,http://hp.care/HPCSFRTW,https://twitter.com/intent/tweet?screen_name=HPSupportFR&text=[POSEZ VOTRE QUESTION ICI]&hashtags=hpcsfr&related=HPSupportFR
,http://hp.care/HPCSDETW,https://twitter.com/intent/tweet?screen_name=HPSupportde&text=[SCHREIBEN SIE IHRE FRAGE HIER]&hashtags=hpcsde&related=HPSupportDE
,http://hp.care/INFBTabForum,http://h30434.www3.hp.com/
